user_id_1,user_id_2,since_date,closeness,interactions
U00488,U01137,2024-04-22,0.31,111
U00489,U01641,2024-01-16,0.14,115
U00489,U00773,2024-01-03,0.58,168
U00183,U00489,2025-02-18,0.5,81
U00489,U00850,2023-09-19,0.85,179
U00489,U01917,2026-02-03,0.52,87
U00489,U00989,2024-04-25,0.56,137
U00490,U01716,2023-09-11,0.45,3
U00490,U00866,2026-01-11,0.75,159
U00490,U01783,2026-01-20,0.92,140
U00490,U02125,2024-02-07,0.45,45
U00490,U01914,2025-12-23,0.13,113
U00491,U01557,2023-05-05,0.48,47
U00491,U01346,2024-11-15,0.78,20
U00491,U01108,2025-11-07,0.93,200
U00492,U00606,2024-05-18,0.68,68
U00492,U00833,2026-03-28,0.28,191
U00492,U01094,2023-11-12,0.61,165
U00492,U01594,2024-02-16,0.74,190
U00009,U00492,2024-07-31,0.56,25
U00492,U02101,2023-06-27,0.4,188
U00492,U00623,2023-06-24,0.42,156
U00493,U00886,2024-08-09,0.43,174
U00493,U02149,2023-08-21,0.81,157
U00494,U01911,2025-08-13,0.24,37
U00494,U00782,2024-08-03,0.38,153
U00495,U00944,2023-11-26,0.13,161
U00025,U00495,2024-10-25,0.14,123
U00495,U01018,2025-04-10,0.23,100
U00495,U00784,2024-03-04,0.41,162
U00070,U00495,2024-11-07,0.24,48
U00495,U02115,2025-05-26,0.82,98
U00496,U01318,2025-08-13,0.34,153
U00496,U01046,2024-10-29,0.83,171
U00496,U01822,2024-04-25,0.25,70
U00348,U00496,2023-09-30,0.78,195
U00496,U01109,2024-11-12,0.78,104
U00496,U00565,2025-06-17,0.33,152
U00098,U00497,2026-02-20,1.0,15
U00497,U00504,2024-01-20,0.67,1
U00498,U00545,2025-10-21,0.9,182
U00498,U01375,2024-11-17,0.75,195
U00239,U00498,2025-08-29,0.72,60
U00183,U00498,2023-12-09,0.93,191
U00038,U00498,2026-01-19,0.12,184
U00468,U00498,2026-04-18,0.39,90
U00498,U00664,2026-04-09,0.26,149
U00499,U02016,2024-04-17,0.99,94
U00499,U01111,2025-09-28,0.4,24
U00186,U00500,2024-08-15,0.22,164
U00500,U02173,2023-07-07,0.86,156
U00500,U02166,2023-08-25,0.85,174
U00500,U01869,2025-08-11,0.67,99
U00500,U01393,2023-05-03,0.84,8
U00501,U00741,2024-11-08,0.37,159
U00501,U01249,2025-06-11,0.34,66
U00437,U00501,2024-06-18,0.7,2
U00501,U01852,2023-10-29,0.86,181
U00501,U00936,2025-07-01,0.26,47
U00220,U00501,2025-01-30,0.16,148
U00502,U01999,2025-04-05,0.3,124
U00502,U00509,2023-10-15,0.5,139
U00502,U00601,2025-12-27,0.62,63
U00503,U00849,2025-03-25,0.6,86
U00503,U01513,2024-02-15,0.56,99
U00468,U00503,2023-11-27,0.28,15
U00503,U02025,2024-04-07,0.55,25
U00504,U02041,2026-01-25,0.65,79
U00504,U00683,2024-07-10,0.98,29
U00504,U00750,2025-09-08,0.14,27
U00504,U01951,2023-06-06,0.94,31
U00504,U01149,2023-05-19,0.45,46
U00504,U00614,2026-02-28,0.93,79
U00505,U02093,2023-08-03,0.53,71
U00505,U01072,2024-11-23,0.29,127
U00505,U01511,2024-12-04,0.37,188
U00505,U01342,2025-11-21,0.3,36
U00505,U01844,2023-12-30,0.42,78
U00505,U01500,2024-12-20,0.83,81
U00506,U00597,2023-05-24,0.36,161
U00395,U00506,2026-01-04,0.5,170
U00506,U02009,2024-12-28,0.54,155
U00506,U02026,2025-03-23,0.69,58
U00018,U00506,2024-02-10,0.22,55
U00506,U01678,2024-08-19,0.86,130
U00507,U01868,2024-06-11,0.23,6
U00507,U01046,2023-11-23,0.23,198
U00020,U00507,2025-12-17,0.46,184
U00508,U00788,2024-04-23,0.36,119
U00127,U00508,2023-11-10,0.78,68
U00508,U02077,2025-12-12,0.61,39
U00508,U01982,2025-03-29,0.92,22
U00251,U00508,2025-04-22,0.59,134
U00508,U00558,2025-04-21,0.35,33
U00508,U01708,2024-08-18,0.85,93
U00509,U01299,2023-05-07,0.56,112
U00509,U00722,2023-12-07,0.87,114
U00510,U00733,2025-06-13,0.59,94
U00510,U01076,2024-08-18,0.22,170
U00510,U01996,2026-03-06,0.72,58
U00511,U00879,2023-12-07,0.95,31
U00511,U02152,2024-08-08,0.75,115
U00511,U01772,2026-01-16,0.87,162
U00511,U01430,2024-08-24,0.22,137
U00511,U01537,2025-09-17,0.92,163
U00511,U01917,2024-02-22,0.62,135
U00366,U00511,2025-01-31,0.39,151
U00511,U01283,2024-03-21,0.53,118
U00512,U02020,2023-12-19,0.85,98
U00512,U02018,2026-04-02,0.75,196
U00512,U01857,2025-07-11,0.13,82
U00512,U00979,2023-08-01,0.52,141
U00512,U02118,2025-10-27,0.88,138
U00481,U00513,2023-12-23,0.53,196
U00513,U00653,2025-03-20,0.92,70
U00191,U00513,2025-11-04,0.43,43
U00513,U00669,2024-12-01,0.61,35
U00514,U01258,2026-04-17,0.87,59
U00514,U01364,2025-06-03,0.54,19
U00514,U00568,2026-01-05,0.53,178
U00117,U00514,2026-02-14,0.15,95
U00514,U01363,2023-08-31,0.45,104
U00515,U01044,2026-01-28,0.32,146
U00391,U00515,2024-02-14,0.84,21
U00463,U00515,2023-08-07,0.34,84
U00515,U00728,2026-03-30,0.53,3
U00515,U01438,2024-03-18,0.63,124
U00516,U01245,2023-07-18,0.53,27
U00516,U01575,2024-06-27,0.23,134
U00516,U01233,2025-07-04,0.74,93
U00516,U00841,2025-03-31,0.5,184
U00516,U01469,2024-10-21,0.37,143
U00516,U01914,2025-07-16,0.98,168
U00516,U01878,2024-05-23,0.71,40
U00289,U00517,2024-03-02,0.75,29
U00517,U02188,2025-02-09,0.11,37
U00199,U00517,2023-09-09,0.82,83
U00517,U00815,2023-05-06,1.0,20
U00517,U01897,2026-02-28,0.37,60
U00518,U00840,2023-12-09,0.8,127
U00518,U01701,2024-08-10,0.23,191
U00518,U01696,2024-07-07,0.64,43
U00282,U00518,2024-05-21,0.95,165
U00417,U00518,2023-08-15,0.92,146
U00518,U01226,2023-09-08,0.23,63
U00139,U00518,2024-02-26,0.4,145
U00447,U00518,2024-02-19,0.46,169
U00519,U01857,2025-05-06,0.65,1
U00519,U01275,2025-12-22,0.79,156
U00008,U00519,2025-08-03,0.75,81
U00520,U00778,2024-08-19,0.96,111
U00520,U02177,2024-02-27,0.43,120
U00520,U01039,2025-07-01,0.21,107
U00521,U00798,2023-06-09,0.63,18
U00521,U01695,2024-05-10,0.3,58
U00521,U01684,2026-03-17,0.99,162
U00292,U00521,2023-11-01,0.37,131
U00089,U00522,2026-02-01,0.26,59
U00522,U01881,2024-08-11,0.19,108
U00522,U00748,2025-09-19,0.22,32
U00523,U01558,2026-01-27,0.98,200
U00523,U00779,2024-12-01,0.28,65
U00523,U01211,2025-10-25,0.28,97
U00524,U00695,2025-03-07,0.61,108
U00524,U01185,2024-04-12,0.2,166
U00524,U02088,2026-02-01,0.21,146
U00165,U00524,2023-07-08,0.9,50
U00524,U02017,2026-04-07,0.33,132
U00525,U01998,2023-08-04,0.75,132
U00525,U01259,2023-08-26,0.91,112
U00526,U01093,2025-01-10,0.92,144
U00206,U00526,2025-08-01,0.9,17
U00526,U01046,2026-01-13,0.14,17
U00186,U00526,2025-05-24,0.97,161
U00526,U00595,2025-08-11,0.86,42
U00435,U00526,2024-05-25,0.75,194
U00526,U01741,2024-03-11,0.27,117
U00527,U01214,2026-01-26,0.99,42
U00527,U02111,2025-06-21,0.83,146
U00527,U00830,2023-06-22,0.78,48
U00528,U00685,2024-06-18,0.77,120
U00004,U00528,2025-02-19,0.3,197
U00119,U00528,2025-03-29,0.7,160
U00529,U01130,2023-11-21,0.49,79
U00529,U00605,2023-12-28,0.47,172
U00530,U01286,2023-12-18,0.97,50
U00530,U02016,2024-09-01,0.43,82
U00043,U00530,2023-12-01,0.46,58
U00530,U01136,2024-11-30,0.14,50
U00404,U00530,2023-11-11,0.28,42
U00531,U01164,2025-05-21,0.18,88
U00080,U00531,2024-06-08,0.25,126
U00531,U00774,2025-11-11,0.6,42
U00531,U01580,2023-11-12,0.8,155
U00161,U00531,2025-12-04,0.82,170
U00199,U00531,2026-01-09,0.8,183
U00532,U00661,2025-04-26,0.18,57
U00532,U01668,2025-01-05,0.81,183
U00532,U00599,2026-04-02,0.6,105
U00404,U00532,2024-08-15,0.83,98
U00533,U01851,2023-11-13,0.7,50
U00168,U00533,2024-12-01,0.22,68
U00229,U00533,2023-06-21,0.99,31
U00533,U01428,2025-02-08,0.82,35
U00533,U01906,2024-05-26,0.54,12
U00533,U00951,2025-12-09,0.71,23
U00533,U01369,2025-07-13,0.22,47
U00534,U01297,2025-05-10,0.67,74
U00534,U02142,2024-10-01,0.51,136
U00535,U01383,2024-02-05,0.56,84
U00535,U01332,2024-05-26,0.23,29
U00535,U01321,2025-05-06,0.71,94
U00535,U01924,2023-10-31,0.95,53
U00535,U01821,2025-01-12,0.93,111
U00535,U01043,2024-11-18,0.76,37
U00536,U00818,2023-09-15,0.89,165
U00536,U02085,2023-12-17,0.97,93
U00191,U00536,2025-08-15,0.93,111
U00537,U00908,2024-07-18,0.16,64
U00537,U01442,2024-11-25,0.14,93
U00537,U00850,2023-11-06,0.55,27
U00537,U00639,2024-10-23,0.73,59
U00537,U01322,2024-03-26,0.88,37
U00098,U00537,2023-12-14,0.65,183
U00537,U00592,2025-05-11,0.84,128
U00537,U02148,2024-12-09,0.82,83
U00538,U02105,2024-10-16,0.43,48
U00501,U00538,2025-11-10,0.19,191
U00242,U00538,2025-06-08,0.62,199
U00130,U00538,2025-01-17,0.23,69
U00538,U01948,2023-06-20,0.86,51
U00538,U01847,2023-06-07,0.62,13
U00539,U01255,2023-12-07,0.98,15
U00539,U00720,2023-05-07,0.91,198
U00539,U02055,2025-12-28,0.98,167
U00540,U01879,2025-06-20,0.75,173
U00540,U01246,2025-09-02,0.35,65
U00540,U01695,2023-10-04,0.55,117
U00100,U00540,2023-07-15,0.93,28
U00540,U01540,2026-03-20,0.38,54
U00540,U01757,2023-08-04,0.13,150
U00135,U00541,2024-08-11,0.64,100
U00541,U01148,2024-10-08,0.95,19
U00541,U01729,2024-02-08,0.39,117
U00541,U00681,2026-04-02,0.16,177
U00205,U00541,2025-10-13,0.45,197
U00542,U01587,2024-01-13,0.57,164
U00129,U00542,2024-07-24,0.35,180
U00542,U00554,2025-08-16,0.85,136
U00542,U01364,2025-09-15,0.13,134
U00542,U00890,2024-02-20,0.35,52
U00542,U00691,2025-08-27,0.61,50
U00224,U00542,2023-11-11,0.91,134
U00228,U00542,2024-05-29,0.52,148
U00543,U01887,2024-03-30,0.74,105
U00364,U00543,2025-01-04,0.53,126
U00419,U00543,2025-07-16,0.68,53
U00188,U00544,2023-09-08,0.34,144
U00544,U00661,2023-10-12,0.31,67
U00544,U02076,2023-08-19,0.54,176
U00544,U01872,2023-10-21,0.34,70
U00544,U01098,2025-04-23,0.58,138
U00544,U01966,2025-01-03,0.62,133
U00544,U00869,2024-02-03,0.19,195
U00545,U01288,2025-09-11,0.61,96
U00545,U00715,2025-05-02,0.25,50
U00545,U00674,2024-12-08,0.9,44
U00546,U01252,2025-08-04,0.76,169
U00143,U00546,2023-07-09,0.61,160
U00449,U00546,2023-10-06,0.89,50
U00546,U01072,2025-06-11,0.94,67
U00546,U00751,2024-05-15,0.76,113
U00547,U01409,2024-10-29,0.97,114
U00547,U01249,2025-11-12,0.77,130
U00116,U00547,2026-04-11,0.18,166
U00547,U01083,2024-09-08,0.53,18
U00547,U01550,2024-06-19,0.54,97
U00547,U01574,2023-10-02,0.7,50
U00547,U00614,2025-01-21,0.2,52
U00320,U00547,2024-04-01,0.36,6
U00548,U01730,2025-08-22,0.46,123
U00548,U01097,2024-12-25,0.69,79
U00548,U01192,2025-01-30,0.62,46
U00548,U01395,2026-04-26,0.66,95
U00548,U01020,2024-10-20,0.41,77
U00548,U01628,2025-03-21,0.13,70
U00548,U00979,2025-10-10,0.53,80
U00548,U01943,2024-09-24,0.97,132
U00549,U00951,2023-08-18,0.15,60
U00549,U02017,2024-07-05,0.85,130
U00549,U00836,2025-03-23,0.26,116
U00550,U01229,2024-11-19,0.51,101
U00550,U01557,2023-10-07,0.54,45
U00550,U02164,2025-11-17,0.83,9
U00550,U01525,2024-01-11,0.37,181
U00550,U01875,2025-03-26,0.76,24
U00551,U02011,2025-11-28,0.19,158
U00551,U01622,2024-07-04,0.93,38
U00551,U01976,2026-02-05,0.8,7
U00551,U00573,2026-04-13,0.62,6
U00551,U01873,2024-01-17,0.61,79
U00377,U00551,2024-07-25,0.52,147
U00552,U01147,2024-08-31,0.22,145
U00445,U00552,2025-12-25,0.8,112
U00552,U02080,2025-08-11,0.95,53
U00552,U01755,2025-03-17,0.82,148
U00552,U00928,2025-04-04,0.58,4
U00116,U00552,2025-10-26,0.72,145
U00552,U02040,2024-05-01,0.6,138
U00553,U01767,2023-10-16,0.66,60
U00553,U01855,2024-03-06,0.9,79
U00018,U00553,2025-01-12,0.67,157
U00553,U01070,2024-02-01,0.16,20
U00553,U02031,2025-03-14,0.24,148
U00554,U01737,2024-05-25,0.24,134
U00554,U01728,2023-11-03,0.2,103
U00554,U02006,2023-11-07,0.52,41
U00554,U01242,2023-09-19,0.66,62
U00038,U00554,2023-11-30,0.72,198
U00555,U01960,2025-07-27,0.93,117
U00555,U01073,2025-02-17,0.32,70
U00555,U02155,2025-09-01,0.39,69
U00555,U01809,2024-03-07,0.23,81
U00555,U01286,2026-02-13,0.49,91
U00555,U01048,2025-03-29,0.3,9
U00556,U00947,2025-02-21,0.1,128
U00281,U00556,2023-08-06,0.46,44
U00556,U01883,2024-02-08,0.71,188
U00556,U01605,2024-11-12,0.66,180
U00199,U00556,2025-03-25,0.7,107
U00385,U00556,2024-09-16,1.0,182
U00556,U01985,2025-04-03,0.75,62
U00557,U01745,2024-07-27,0.84,45
U00557,U00984,2025-10-31,0.75,91
U00557,U01267,2023-08-22,0.26,126
U00557,U01460,2026-01-15,0.96,138
U00546,U00557,2023-10-04,0.28,194
U00558,U01058,2025-02-02,0.78,60
U00558,U01417,2024-08-17,0.53,157
U00558,U01228,2023-09-05,0.85,57
U00558,U00747,2025-04-26,0.41,67
U00558,U00832,2023-10-10,0.72,79
U00499,U00558,2025-07-03,0.54,34
U00559,U00681,2025-09-12,0.59,123
U00559,U01943,2024-06-02,0.84,197
U00559,U01267,2025-09-04,0.61,3
U00559,U01941,2025-04-22,0.79,24
U00559,U01020,2026-01-19,0.5,39
U00378,U00559,2024-10-19,0.9,119
U00559,U01334,2023-06-08,0.25,45
U00560,U02058,2025-08-14,0.96,96
U00194,U00560,2025-07-30,0.31,130
U00083,U00560,2023-10-09,0.48,53
U00561,U01939,2023-07-15,0.6,53
U00561,U01074,2025-04-01,0.73,184
U00294,U00561,2026-03-02,0.89,176
U00561,U01334,2025-05-14,0.95,27
U00561,U02053,2023-05-25,0.42,170
U00561,U01708,2023-08-09,0.54,79
U00561,U02107,2023-11-04,0.88,55
U00562,U01921,2023-05-24,0.29,183
U00562,U02135,2023-08-03,0.91,180
U00563,U01642,2024-05-23,0.27,23
U00563,U01607,2026-01-26,0.87,69
U00563,U01617,2025-09-24,0.14,86
U00563,U01722,2023-09-10,0.65,68
U00563,U00769,2024-12-16,0.43,195
U00563,U01535,2025-08-18,0.2,158
U00563,U01258,2026-04-01,0.61,194
U00513,U00564,2026-04-19,0.33,154
U00440,U00564,2025-11-15,0.27,64
U00564,U00885,2025-07-11,0.63,77
U00564,U01216,2025-10-18,0.65,71
U00075,U00564,2025-12-29,0.93,158
U00564,U01671,2025-03-15,0.33,103
U00565,U01729,2023-05-03,0.41,116
U00565,U01935,2023-09-25,0.37,121
U00565,U02170,2025-11-21,0.28,166
U00026,U00565,2024-04-21,0.46,71
U00566,U01538,2023-10-18,0.55,182
U00219,U00566,2025-08-09,0.77,56
U00566,U01805,2025-01-09,0.91,169
U00566,U01957,2025-12-10,0.8,10
U00566,U01804,2025-12-07,0.27,49
U00567,U00619,2025-09-12,0.23,180
U00441,U00567,2024-01-02,0.41,1
U00567,U02136,2023-11-15,0.75,107
U00567,U01790,2024-08-23,0.34,175
U00568,U01338,2024-07-12,0.76,145
U00568,U01076,2024-12-25,1.0,121
U00561,U00568,2023-10-18,0.85,70
U00568,U01390,2023-12-23,0.27,193
U00192,U00568,2024-01-01,0.6,56
U00568,U00788,2023-06-10,0.32,34
U00568,U01322,2024-09-26,0.29,29
U00568,U00574,2026-02-22,0.88,115
U00569,U00595,2025-10-18,0.74,189
U00569,U01061,2024-03-01,0.11,87
U00569,U02173,2024-04-14,0.19,118
U00569,U00753,2025-12-28,0.14,15
U00406,U00569,2025-03-06,0.57,1
U00021,U00569,2023-08-28,0.3,141
U00569,U01615,2026-04-10,0.85,187
U00569,U00688,2023-12-02,0.39,189
U00570,U01407,2023-07-09,0.62,151
U00056,U00570,2025-12-22,0.33,153
U00361,U00570,2024-10-12,0.67,18
U00570,U01353,2024-04-15,0.42,25
U00570,U00607,2024-05-20,0.11,84
U00570,U01524,2025-07-02,0.61,154
U00571,U02140,2025-10-14,0.57,120
U00571,U01267,2025-03-03,0.71,37
U00571,U01280,2023-06-29,0.34,124
U00571,U01359,2025-02-05,0.95,174
U00299,U00572,2023-12-29,0.81,41
U00572,U00888,2024-10-01,0.71,65
U00572,U01419,2026-03-27,0.56,98
U00572,U01985,2025-06-25,0.25,186
U00572,U00910,2025-07-04,0.12,189
U00572,U01469,2025-06-16,0.9,167
U00353,U00573,2025-05-07,0.71,142
U00573,U01742,2023-06-22,0.62,134
U00573,U00617,2024-09-19,0.22,194
U00573,U01320,2023-11-21,0.84,40
U00573,U01594,2023-09-28,0.71,79
U00439,U00574,2025-08-30,0.65,1
U00574,U01412,2023-11-10,0.72,169
U00574,U02042,2025-12-18,0.98,128
U00574,U01112,2026-03-19,0.21,133
U00574,U01833,2024-11-15,0.39,180
U00070,U00575,2024-02-12,0.35,113
U00575,U00789,2024-12-28,0.82,7
U00218,U00576,2024-10-30,0.63,123
U00564,U00576,2024-03-11,0.98,124
U00536,U00576,2025-06-13,0.58,178
U00576,U01189,2025-09-17,0.54,184
U00577,U00951,2024-10-07,0.67,162
U00036,U00577,2026-01-27,0.18,90
U00445,U00577,2025-09-22,0.46,197
U00577,U01979,2026-01-11,0.19,42
U00577,U01164,2026-01-06,0.75,127
U00451,U00577,2025-06-17,0.87,66
U00578,U01222,2025-03-31,0.31,79
U00578,U00948,2026-01-17,0.53,14
U00035,U00578,2025-03-28,0.78,136
U00579,U01994,2023-10-23,0.19,89
U00579,U00746,2026-01-06,0.8,100
U00579,U02095,2026-01-27,0.46,135
U00579,U00788,2026-03-22,1.0,22
U00580,U02069,2026-03-29,0.89,91
U00580,U01165,2023-12-28,0.45,32
U00580,U01282,2023-11-05,0.29,22
U00476,U00581,2024-12-16,0.96,18
U00259,U00581,2025-06-27,0.43,100
U00008,U00581,2024-07-20,0.26,172
U00582,U01320,2025-08-03,0.6,43
U00288,U00582,2024-06-18,0.59,6
U00583,U01212,2025-09-27,0.89,39
U00348,U00583,2025-08-31,0.3,21
U00091,U00583,2023-09-12,0.81,146
U00147,U00583,2024-02-23,0.47,58
U00584,U01200,2025-04-06,0.17,26
U00584,U01728,2023-08-21,0.16,61
U00585,U02043,2023-11-20,0.24,197
U00585,U01283,2026-01-07,0.55,156
U00585,U01162,2025-02-12,0.55,120
U00586,U01491,2025-06-28,0.4,183
U00586,U01029,2024-12-30,0.13,101
U00587,U00824,2025-01-23,0.45,38
U00368,U00587,2025-10-08,0.74,172
U00587,U00635,2026-01-12,0.94,38
U00587,U01036,2023-10-18,0.94,108
U00522,U00588,2023-09-14,0.52,196
U00588,U01958,2023-08-31,0.46,79
U00049,U00588,2024-11-20,0.62,158
U00588,U01757,2023-07-11,0.54,31
U00589,U02045,2026-01-19,0.15,149
U00589,U01563,2025-02-19,0.88,111
U00589,U01784,2024-10-10,0.46,94
U00174,U00589,2024-08-28,0.44,111
U00589,U02189,2024-12-31,0.75,126
U00590,U01709,2026-04-20,0.39,28
U00590,U00834,2025-09-28,0.17,10
U00591,U01034,2025-12-22,0.81,26
U00591,U01825,2024-02-18,0.85,149
U00591,U01384,2023-12-12,0.87,182
U00591,U01135,2026-04-12,0.87,17
U00591,U02179,2024-09-16,0.7,80
U00591,U01431,2025-09-01,0.85,6
U00592,U01130,2024-04-20,0.89,89
U00585,U00592,2025-06-28,0.21,191
U00592,U00632,2024-10-10,0.39,61
U00592,U01017,2026-01-18,0.31,199
U00592,U01506,2025-12-09,0.52,4
U00593,U01542,2026-01-30,0.94,138
U00092,U00593,2023-06-14,0.92,46
U00593,U00637,2024-07-02,0.41,190
U00502,U00593,2024-02-14,0.25,46
U00593,U01075,2026-01-14,0.22,97
U00593,U00887,2023-09-05,0.96,41
U00300,U00593,2024-12-15,0.65,33
U00593,U01653,2024-06-03,0.53,40
U00594,U00786,2024-04-03,0.95,59
U00594,U00656,2024-12-06,0.98,162
U00594,U01150,2023-05-21,0.6,14
U00594,U02025,2025-06-29,0.41,78
U00595,U00830,2024-09-22,0.24,137
U00508,U00595,2023-07-07,0.32,57
U00181,U00595,2024-11-13,0.22,12
U00595,U01689,2024-05-25,0.8,119
U00595,U02028,2024-05-08,0.72,116
U00595,U01686,2025-07-22,0.71,146
U00595,U01947,2026-01-11,0.29,42
U00014,U00595,2025-11-17,0.17,194
U00596,U00639,2025-06-24,0.4,76
U00596,U00994,2025-04-11,0.82,13
U00596,U01038,2024-03-29,0.37,20
U00184,U00596,2025-01-22,0.62,45
U00596,U00663,2024-03-31,0.75,181
U00596,U00822,2024-10-10,0.26,105
U00596,U00642,2026-03-29,0.37,97
U00597,U01004,2023-12-04,0.23,24
U00597,U01147,2024-09-29,0.93,99
U00208,U00597,2024-04-12,0.44,40
U00111,U00597,2024-07-21,0.46,140
U00306,U00597,2025-03-14,1.0,187
U00054,U00597,2026-03-05,0.92,199
U00598,U01732,2023-05-16,0.68,169
U00598,U00933,2024-01-11,0.63,150
U00598,U00959,2025-10-04,0.9,41
U00599,U01702,2023-11-17,0.93,129
U00599,U00793,2023-08-15,0.23,150
U00600,U01909,2023-11-03,0.89,22
U00600,U01956,2023-09-06,0.49,109
U00600,U01875,2023-09-05,0.95,15
U00600,U01977,2024-02-03,0.68,16
U00601,U01133,2024-05-18,0.75,84
U00601,U01335,2025-12-31,0.44,18
U00601,U02183,2024-12-27,0.4,145
U00601,U01983,2025-10-18,0.56,129
U00397,U00601,2025-05-11,0.69,110
U00602,U01470,2023-11-05,0.82,102
U00067,U00602,2025-12-15,0.7,60
U00602,U01159,2024-06-28,0.24,188
U00602,U01644,2024-02-10,0.62,157
U00602,U01617,2024-05-07,0.24,138
U00603,U01487,2024-11-22,0.42,87
U00603,U01136,2024-09-12,0.99,91
U00603,U01273,2023-07-30,0.2,82
U00603,U01303,2024-12-04,0.96,166
U00603,U01053,2024-08-25,0.41,192
U00287,U00603,2023-07-22,0.93,165
U00603,U02165,2025-05-30,0.68,157
U00604,U01356,2026-03-28,0.9,125
U00604,U01860,2026-03-27,0.48,173
U00604,U01683,2023-06-15,0.6,41
U00604,U00740,2024-09-21,0.39,161
U00605,U00644,2025-06-29,0.8,72
U00605,U02160,2025-05-28,0.46,94
U00605,U01451,2024-01-15,0.89,178
U00465,U00605,2023-08-05,0.54,37
U00516,U00605,2025-08-06,0.85,121
U00543,U00605,2023-09-01,0.82,68
U00606,U01488,2025-09-19,0.52,105
U00606,U02193,2024-08-20,0.78,21
U00606,U02190,2025-05-22,0.52,152
U00606,U01476,2024-10-21,0.73,27
U00606,U01084,2024-02-20,0.29,65
U00606,U01764,2025-02-27,0.52,25
U00606,U01672,2025-06-18,0.6,161
U00002,U00606,2025-09-14,0.63,127
U00607,U01676,2023-10-22,0.27,99
U00454,U00607,2024-10-10,0.74,133
U00607,U00669,2024-11-13,0.63,93
U00608,U01233,2024-07-29,0.42,19
U00608,U01192,2024-02-03,0.2,174
U00608,U01851,2025-09-19,0.16,130
U00609,U01374,2023-05-22,0.88,173
U00157,U00609,2023-06-15,0.39,88
U00609,U01059,2025-01-15,0.12,180
U00154,U00609,2024-07-16,0.15,112
U00516,U00609,2024-09-15,0.56,54
U00610,U01047,2024-09-07,0.73,85
U00378,U00610,2024-04-02,0.63,58
U00611,U00871,2025-06-07,0.49,71
U00327,U00611,2024-03-30,0.43,120
U00611,U01192,2025-01-23,0.45,114
U00611,U01358,2024-05-29,0.47,145
U00611,U02181,2025-05-12,0.98,189
U00533,U00612,2024-02-20,0.43,148
U00113,U00612,2023-12-21,0.95,54
U00612,U01025,2026-02-19,0.86,183
U00612,U00706,2024-06-08,0.96,89
U00437,U00612,2025-01-19,0.9,84
U00613,U00815,2025-11-27,0.75,196
U00613,U00705,2025-05-31,0.88,70
U00213,U00613,2023-12-09,0.31,162
U00613,U02041,2023-09-15,0.6,161
U00613,U00749,2024-05-27,0.48,105
U00517,U00613,2024-04-25,0.9,28
U00613,U02050,2025-12-06,0.94,93
U00614,U01427,2025-07-25,0.74,147
U00614,U01484,2024-04-28,0.71,33
U00054,U00614,2026-01-21,0.75,4
U00614,U01586,2023-09-20,0.98,16
U00614,U01710,2023-07-23,0.6,13
U00615,U02094,2024-12-12,0.23,113
U00615,U02149,2026-03-17,0.29,192
U00165,U00615,2026-03-23,0.62,25
U00615,U00752,2024-10-08,0.9,179
U00463,U00616,2025-08-28,0.55,174
U00616,U00935,2024-12-15,0.84,158
U00616,U01301,2024-03-01,0.45,90
U00271,U00616,2025-08-29,0.35,120
U00616,U00940,2024-05-08,0.94,151
U00537,U00616,2025-10-10,0.2,94
U00407,U00617,2024-02-14,0.25,146
U00617,U01766,2025-01-30,0.28,162
U00088,U00617,2023-05-29,0.21,143
U00617,U01481,2025-06-15,0.33,64
U00618,U00784,2024-06-27,0.97,101
U00618,U00999,2025-08-18,0.95,59
U00561,U00618,2025-11-25,0.2,134
U00618,U01486,2024-11-06,0.98,29
U00618,U01571,2023-09-10,0.87,67
U00126,U00618,2023-08-11,0.52,198
U00618,U01281,2025-05-23,0.72,162
U00619,U01791,2024-07-15,0.93,150
U00619,U01662,2023-07-12,0.65,32
U00619,U00938,2024-01-08,0.28,46
U00351,U00619,2026-04-21,0.59,139
U00619,U02043,2023-11-25,0.67,66
U00619,U01316,2025-11-15,0.64,49
U00552,U00619,2023-09-14,0.54,27
U00619,U01164,2024-09-20,0.9,185
U00620,U00746,2023-11-27,0.29,127
U00620,U00706,2024-09-02,0.26,34
U00621,U00759,2023-06-04,0.45,174
U00275,U00621,2023-06-12,0.31,137
U00621,U00802,2024-10-26,0.14,21
U00621,U01531,2025-03-28,0.7,110
U00621,U01431,2023-07-09,0.69,95
U00154,U00621,2025-03-19,0.49,200
U00621,U00844,2024-11-04,0.84,19
U00622,U01484,2025-02-24,0.24,167
U00522,U00622,2026-04-05,0.2,115
U00622,U01275,2025-03-19,0.35,180
U00622,U01927,2026-02-18,0.51,164
U00622,U01556,2024-10-10,0.27,112
U00623,U02151,2024-12-27,0.39,142
U00623,U01842,2026-03-28,0.12,127
U00623,U01232,2026-02-20,0.42,24
U00623,U00831,2023-12-09,0.25,169
U00624,U00927,2023-05-12,0.68,179
U00624,U01690,2025-05-27,0.12,30
U00363,U00624,2025-04-22,0.93,192
U00624,U00757,2025-12-28,0.79,195
U00624,U00898,2024-05-07,0.31,13
U00624,U01963,2025-01-27,0.23,171
U00488,U00624,2024-09-11,0.13,65
U00624,U01529,2025-03-09,0.54,47
U00625,U01810,2025-06-20,0.35,49
U00625,U01177,2024-04-06,0.77,95
U00026,U00625,2025-11-05,0.24,48
U00625,U01146,2024-07-08,0.25,5
